product_id,units_sold
14199076.0,1.0
11321483.0,2.0
13161594.0,1.0
13465332.0,1.0
12699256.0,20.0
12519362.0,14.0
13985355.0,1.0
12754678.0,1.0
13885654.0,4.0
11750728.0,30.0
13113598.0,65.0
12855108.0,1.0
13833366.0,7.0
12932513.0,17.0
12796363.0,3.0
12176199.0,5.0
13893941.0,8.0
13116548.0,2.0
13140045.0,3.0
12848633.0,15.0
12847688.0,21.0
13140037.0,1.0
13866262.0,1.0
13196108.0,40.0
12775382.0,2.0
13108677.0,1.0
12683005.0,26.0
12262430.0,2.0
13649138.0,1.0
14006096.0,2.0
13886262.0,8.0
13606727.0,111.0
13869913.0,1.0
13893258.0,10.0
13512711.0,2.0
10541983.0,1.0
13356795.0,11.0
13953379.0,1.0
13121172.0,2.0
12588463.0,3.0
11372468.0,2.0
11899391.0,1.0
13490715.0,4.0
11413394.0,62.0
13119843.0,2.0
13763201.0,9.0
13449086.0,1.0
13442789.0,90.0
12767404.0,10.0
13102034.0,9.0
13422962.0,3.0
12788991.0,1.0
14006714.0,1.0
13939554.0,2.0
13806698.0,1.0
11807061.0,188.0
12116481.0,3.0
11746933.0,7.0
13881598.0,10.0
11998277.0,1.0
11773932.0,24.0
13107215.0,11.0
11563846.0,2.0
13222322.0,11.0
12660109.0,2.0
13709977.0,3.0
12719518.0,12.0
12848200.0,7.0
13838372.0,6.0
13356809.0,9.0
12899392.0,7.0
11871483.0,2.0
12773657.0,3.0
13125852.0,7.0
13125891.0,6.0
12519378.0,3.0
12909094.0,1.0
11422980.0,11.0
12309458.0,1.0
13182417.0,1.0
13162142.0,1.0
12772535.0,5.0
12754165.0,1.0
12459645.0,3.0
11279954.0,65.0
13460650.0,2.0
13119835.0,2.0
12714891.0,10.0
11776853.0,14.0
13645993.0,2.0
11959099.0,27.0
12517962.0,14.0
12702420.0,1.0
13512837.0,3.0
13412101.0,1.0
13758021.0,44.0
13696041.0,1.0
13111744.0,10.0
13951660.0,13.0
13192079.0,1.0
10849507.0,99.0
12714736.0,1.0
13763110.0,28.0
11788224.0,6.0
14207924.0,4.0
13944028.0,1.0
13949726.0,1.0
13441691.0,1.0
13109145.0,16.0
13114853.0,11.0
13844164.0,18.0
10772492.0,3.0
11959110.0,2.0
13634599.0,1.0
13882207.0,10.0
11729977.0,2.0
13803199.0,13.0
13032885.0,57.0
12763968.0,1.0
13288350.0,6.0
13910480.0,9.0
13028793.0,14.0
13170318.0,5.0
13111753.0,3.0
13460648.0,1.0
13939808.0,1.0
13325079.0,3.0
13099654.0,15.0
13100139.0,7.0
13454527.0,17.0
13053298.0,40.0
13904272.0,81.0
10530306.0,24.0
13829467.0,1.0
13028791.0,19.0
13496308.0,5.0
12857202.0,6.0
13278348.0,5.0
13828310.0,16.0
13099656.0,7.0
12717745.0,26.0
11204200.0,55.0
13278366.0,5.0
13798513.0,1.0
13158385.0,21.0
12783084.0,4.0
12641385.0,4.0
12657947.0,33.0
11324202.0,46.0
13145618.0,2.0
13460503.0,1.0
13880592.0,2.0
14001649.0,3.0
13288380.0,3.0
12341727.0,43.0
13964264.0,1.0
14018375.0,1.0
13145594.0,2.0
13277631.0,1.0
13122608.0,3.0
13675604.0,5.0
14014559.0,1.0
12640545.0,34.0
12749896.0,8.0
13111983.0,26.0
13112031.0,2.0
14206912.0,1.0
13905218.0,4.0
10530054.0,1134.0
11058328.0,75.0
11736141.0,1.0
13470230.0,68.0
13934137.0,48.0
12453073.0,2.0
13419225.0,9.0
13111174.0,8.0
13111617.0,9.0
12968211.0,3.0
13140027.0,3.0
12777562.0,44.0
13905041.0,2.0
13459269.0,4.0
12957141.0,5.0
12540750.0,3.0
12795914.0,19.0
13338175.0,12.0
11871495.0,12.0
12856284.0,13.0
13164129.0,22.0
13658779.0,3.0
13114748.0,1.0
13104817.0,17.0
13111747.0,17.0
12754613.0,3.0
10843470.0,5.0
13791269.0,10.0
12700600.0,43.0
14218940.0,13.0
13210162.0,1.0
11407678.0,6.0
12659252.0,4.0
12847249.0,4.0
11854513.0,11.0
10529807.0,175.0
13125868.0,3.0
13102961.0,1.0
13493090.0,4.0
12752523.0,55.0
11750599.0,5.0
12459565.0,9.0
13111195.0,3.0
13108963.0,1.0
13032889.0,161.0
11707626.0,2.0
14002270.0,2.0
13164812.0,1.0
13425265.0,4.0
13110676.0,1.0
13952523.0,1.0
13864766.0,1.0
11807036.0,11.0
12899387.0,2.0
13648147.0,1.0
13827951.0,4.0
13513715.0,12.0
12953763.0,2.0
13130047.0,11.0
13111610.0,41.0
13216800.0,4.0
10835031.0,13.0
13104815.0,24.0
13832090.0,1.0
13529912.0,3.0
12657918.0,175.0
13886307.0,4.0
13338157.0,4.0
12005030.0,12.0
13425274.0,4.0
13142728.0,1.0
13838228.0,2.0
12909445.0,10.0
13122553.0,4.0
14215972.0,1.0
11160102.0,4970.0
13761057.0,3.0
13109343.0,1.0
13661212.0,1.0
12336523.0,2.0
13425257.0,3.0
13529874.0,1.0
13808877.0,12.0
13808117.0,23.0
13107191.0,38.0
13689824.0,8.0
12749997.0,4.0
13099128.0,10.0
14207928.0,2.0
13832363.0,1.0
11728449.0,1.0
12882463.0,8.0
11033331.0,3.0
12729477.0,1.0
12749998.0,3.0
13513158.0,1.0
12504725.0,2.0
10995867.0,22.0
10302812.0,1.0
13100283.0,1.0
13483681.0,32.0
13454660.0,13.0
13649563.0,2.0
11396687.0,2.0
12899305.0,8.0
13108784.0,5.0
13947387.0,2.0
12168238.0,12.0
10303200.0,2.0
13996350.0,1.0
11742606.0,1.0
13054495.0,15.0
12912769.0,13.0
13222603.0,3.0
13449922.0,1.0
12855663.0,74.0
12738911.0,60.0
12459895.0,12.0
13165565.0,4.0
12715422.0,1.0
10653915.0,38.0
13833845.0,1.0
12763069.0,27.0
13837006.0,1.0
12206176.0,1.0
12112421.0,24.0
13521344.0,1.0
13906986.0,1.0
13113605.0,5.0
13815980.0,4.0
13908565.0,2.0
13103440.0,488.0
12782134.0,7.0
13950886.0,31.0
13950909.0,18.0
12962044.0,11.0
12762438.0,18.0
13111453.0,5.0
13165133.0,1.0
12589763.0,10.0
13950946.0,13.0
13513663.0,5.0
13886633.0,2.0
12128053.0,178.0
12249139.0,1.0
14238959.0,2.0
12848066.0,7.0
13121070.0,5.0
13791759.0,1.0
13650528.0,3.0
13109423.0,1.0
13109396.0,1.0
12459588.0,6.0
13163939.0,9.0
13910091.0,6.0
13927135.0,1.0
12105496.0,1.0
14195788.0,1.0
13113614.0,2.0
13111616.0,5.0
13893661.0,2.0
12753271.0,1.0
12540787.0,1.0
12847679.0,4.0
12641386.0,3.0
13496309.0,1.0
13218256.0,1.0
13116043.0,12.0
12006434.0,3.0
13425248.0,7.0
13113385.0,16.0
12657933.0,70.0
13119724.0,18.0
13886524.0,12.0
13814913.0,2.0
12546278.0,1.0
12847263.0,2.0
13111131.0,4.0
14205733.0,9.0
13510046.0,29.0
13483545.0,48.0
13054480.0,24.0
13011835.0,2.0
13764118.0,22.0
13125869.0,5.0
12453084.0,1.0
12847223.0,9.0
13110583.0,2.0
11750316.0,6.0
13763899.0,5.0
12302909.0,6.0
12899271.0,2.0
12847231.0,5.0
13011711.0,25.0
13512839.0,5.0
13011913.0,1.0
13139405.0,17.0
14208880.0,3.0
12659694.0,6.0
11204199.0,37.0
14272827.0,31.0
12698494.0,5.0
13116024.0,31.0
12873509.0,2.0
14213297.0,4.0
12957108.0,2.0
13109301.0,7.0
13170309.0,1.0
13763889.0,5.0
13011847.0,2.0
12546329.0,2.0
12899391.0,7.0
12738913.0,29.0
11997944.0,3.0
13139985.0,5.0
13112122.0,2.0
13167924.0,2.0
11335645.0,15.0
12912901.0,35.0
12531554.0,2.0
12656233.0,4.0
13170349.0,3.0
12504755.0,2.0
12322755.0,2.0
13643871.0,1.0
13460596.0,9.0
13760827.0,8.0
14206970.0,2.0
13634278.0,1.0
13145863.0,1.0
13162398.0,1.0
10916934.0,1.0
13493053.0,2.0
11307492.0,1.0
12774174.0,2.0
13206765.0,1.0
13511291.0,1.0
12848632.0,5.0
12848184.0,11.0
10962928.0,10.0
13997604.0,2.0
13735468.0,6.0
12916418.0,26.0
13628151.0,4.0
13830033.0,1.0
11704830.0,84.0
13496228.0,3.0
13996445.0,1.0
14267410.0,1.0
12803078.0,2.0
13674979.0,1.0
13176246.0,1.0
13764222.0,9.0
13553388.0,3.0
12293304.0,264.0
12922213.0,1.0
14268496.0,1.0
13764226.0,8.0
13764219.0,14.0
11359185.0,1.0
12052497.0,1.0
14206371.0,1.0
13210224.0,1.0
13054473.0,25.0
13110665.0,3.0
14207282.0,1.0
12766616.0,19.0
12519358.0,1.0
13280819.0,20.0
14209665.0,3.0
14209514.0,7.0
14195007.0,32.0
11144744.0,1.0
13442146.0,1.0
11998768.0,1.0
13832214.0,1.0
12006450.0,3.0
13994533.0,2.0
14208577.0,1.0
13288387.0,19.0
12773361.0,2.0
13882219.0,4.0
13142729.0,2.0
13216967.0,1.0
13907115.0,2.0
14236078.0,1.0
13209556.0,2.0
13209557.0,3.0
13165547.0,1.0
12767347.0,2.0
13288340.0,8.0
13809970.0,1.0
13466959.0,11.0
10784164.0,3.0
13129824.0,6.0
13927392.0,1.0
13733953.0,6.0
13999601.0,1.0
13216966.0,1.0
14237828.0,2.0
12519327.0,2.0
12926832.0,1.0
13163197.0,6.0
12854240.0,2.0
13872313.0,1.0
12439669.0,3.0
13098694.0,5.0
13157221.0,2.0
13438707.0,3.0
12775013.0,2.0
13054479.0,25.0
13163946.0,1.0
12533060.0,1.0
13104811.0,74.0
13808148.0,21.0
12848584.0,1.0
12924765.0,1.0
13030882.0,1.0
11959105.0,3.0
11959092.0,3.0
13054465.0,10.0
13167776.0,1.0
13919949.0,1.0
13110651.0,1.0
13807969.0,1.0
11307246.0,20.0
13919514.0,3.0
12668962.0,5.0
13111618.0,11.0
13869239.0,58.0
11760013.0,17.0
14237782.0,5.0
12773808.0,1.0
13255464.0,3.0
13121430.0,3.0
12525920.0,33.0
11512053.0,1.0
12402288.0,21.0
12402291.0,12.0
12849496.0,23.0
12849239.0,20.0
12849241.0,41.0
12961539.0,44.0
12698384.0,15.0
12773668.0,11.0
12775182.0,22.0
12773556.0,22.0
12916767.0,10.0
12916769.0,10.0
13114583.0,35.0
13170324.0,20.0
13763069.0,23.0
13763199.0,11.0
13763788.0,8.0
13764035.0,5.0
13764075.0,6.0
13764077.0,28.0
13764119.0,12.0
13764126.0,16.0
13764128.0,21.0
13827775.0,6.0
13827790.0,6.0
13827851.0,10.0
13827995.0,18.0
13828015.0,14.0
14237849.0,2.0
12402289.0,21.0
12849240.0,61.0
12961540.0,21.0
12698367.0,12.0
12698383.0,21.0
12773651.0,16.0
12773659.0,22.0
12698353.0,11.0
12849242.0,20.0
12773769.0,10.0
12773772.0,13.0
12916764.0,10.0
12916765.0,10.0
12916779.0,10.0
13801872.0,10.0
13801870.0,21.0
13763088.0,5.0
13763089.0,12.0
13763128.0,4.0
13763129.0,12.0
13763212.0,9.0
13764039.0,13.0
13764058.0,21.0
13764079.0,9.0
13764125.0,5.0
13827753.0,5.0
13827782.0,5.0
13827788.0,11.0
13827819.0,14.0
13827821.0,7.0
13827892.0,19.0
13827897.0,6.0
13827966.0,20.0
13827968.0,19.0
13827998.0,19.0
13763696.0,22.0
13763697.0,18.0
13763758.0,8.0
13808124.0,17.0
13808140.0,16.0
13808141.0,20.0
13808181.0,19.0
13808182.0,10.0
13808965.0,10.0
13808966.0,6.0
13808986.0,4.0
13808987.0,16.0
13809003.0,16.0
13809006.0,6.0
13809022.0,7.0
13808107.0,6.0
13808110.0,16.0
13808111.0,7.0
13763879.0,4.0
13763880.0,10.0
13763901.0,24.0
13763919.0,4.0
13763920.0,11.0
13764810.0,8.0
13457500.0,19.0
12773658.0,25.0
12775238.0,21.0
12916771.0,10.0
12916773.0,10.0
13149403.0,10.0
13137261.0,17.0
13468395.0,15.0
13763079.0,12.0
13763119.0,11.0
13763159.0,18.0
13763161.0,28.0
13763784.0,4.0
13763786.0,23.0
13763807.0,20.0
13764048.0,21.0
13764069.0,9.0
13764115.0,5.0
13827767.0,4.0
13827771.0,18.0
13827837.0,6.0
13827876.0,5.0
13827880.0,25.0
13827982.0,21.0
13827986.0,6.0
13828025.0,4.0
13763746.0,22.0
13763748.0,8.0
13808132.0,17.0
13808134.0,11.0
13808151.0,9.0
13808955.0,22.0
13808957.0,10.0
13808974.0,6.0
13808994.0,4.0
13808996.0,19.0
13809035.0,18.0
13808093.0,18.0
13808095.0,6.0
13808119.0,6.0
13763910.0,11.0
13763929.0,6.0
13764799.0,18.0
12775239.0,16.0
12698465.0,46.0
12916770.0,10.0
12916772.0,10.0
13149405.0,60.0
13763078.0,5.0
13763118.0,4.0
13763120.0,23.0
13763158.0,6.0
13763162.0,9.0
13763200.0,28.0
13763787.0,22.0
13763806.0,22.0
13763808.0,8.0
13764049.0,11.0
13764068.0,23.0
13764135.0,4.0
13827769.0,16.0
13827878.0,23.0
13827881.0,11.0
13827981.0,16.0
13827984.0,12.0
13828017.0,8.0
13763714.0,4.0
13763747.0,18.0
13808131.0,4.0
13808133.0,18.0
13808150.0,14.0
13808958.0,6.0
13808995.0,17.0
13808997.0,12.0
13809034.0,5.0
13808094.0,10.0
13808099.0,4.0
13763890.0,12.0
13763909.0,4.0
13763911.0,23.0
13763930.0,10.0
13763932.0,23.0
13764798.0,22.0
13764800.0,8.0
13844067.0,8.0
13829027.0,1.0
12455284.0,6.0
12918404.0,46.0
11802905.0,5.0
12693465.0,4.0
11783380.0,3.0
13871762.0,1.0
12644693.0,25.0
12644694.0,21.0
12849495.0,10.0
12698518.0,20.0
12961537.0,21.0
12698399.0,69.0
12698400.0,88.0
12773644.0,13.0
12773771.0,22.0
12782074.0,6.0
12773553.0,20.0
12773554.0,62.0
12916762.0,10.0
12916763.0,10.0
12916780.0,8.0
13137260.0,35.0
13468386.0,27.0
13468387.0,14.0
13763068.0,5.0
13763108.0,4.0
13763109.0,10.0
13763130.0,22.0
13763131.0,18.0
13763210.0,29.0
13763211.0,20.0
13764059.0,9.0
13764078.0,19.0
13764145.0,4.0
13764146.0,11.0
13827784.0,18.0
13827895.0,10.0
13827964.0,4.0
13827970.0,12.0
13828000.0,10.0
13828002.0,6.0
13828039.0,5.0
13828041.0,21.0
13763695.0,11.0
13763698.0,9.0
13808123.0,4.0
13808142.0,10.0
13808143.0,6.0
13808159.0,6.0
13808179.0,4.0
13808180.0,16.0
13808964.0,19.0
13809004.0,19.0
13809005.0,10.0
13809026.0,5.0
13808108.0,21.0
13808109.0,30.0
13763900.0,10.0
13763921.0,23.0
13763922.0,19.0
13763939.0,5.0
13763940.0,11.0
13763943.0,9.0
13764808.0,22.0
13764809.0,18.0
12773650.0,25.0
12773652.0,12.0
12916774.0,10.0
12916776.0,10.0
13114573.0,22.0
13149406.0,40.0
13139067.0,13.0
13139070.0,31.0
13170229.0,20.0
13170233.0,11.0
13468394.0,26.0
13491783.0,21.0
13801869.0,10.0
13763080.0,26.0
13763082.0,11.0
13763091.0,34.0
13763122.0,8.0
13763208.0,4.0
13764055.0,5.0
13764057.0,25.0
13764066.0,14.0
13764137.0,31.0
12773744.0,1.0
12775181.0,13.0
12916766.0,10.0
12916777.0,11.0
13114582.0,20.0
13149404.0,22.0
13170323.0,6.0
13170231.0,14.0
13468403.0,17.0
13468411.0,11.0
13801878.0,21.0
13801871.0,17.0
13801879.0,16.0
13763072.0,15.0
13763081.0,23.0
13763090.0,33.0
13763112.0,11.0
13763198.0,4.0
13764056.0,15.0
13764065.0,7.0
13764127.0,25.0
13764136.0,18.0
13764149.0,8.0
13827754.0,18.0
13827817.0,25.0
13827833.0,19.0
13827849.0,20.0
13827979.0,4.0
13827994.0,5.0
13828010.0,8.0
13828032.0,7.0
13828047.0,6.0
13763717.0,23.0
13763757.0,18.0
13808126.0,12.0
13808139.0,4.0
13808147.0,4.0
13808155.0,5.0
13808183.0,6.0
13808972.0,20.0
13808988.0,21.0
13809021.0,10.0
13809029.0,10.0
13809037.0,10.0
13808092.0,16.0
13808102.0,10.0
13808115.0,5.0
13763881.0,27.0
13763903.0,11.0
13763912.0,19.0
13764796.0,5.0
12856302.0,18.0
12459894.0,3.0
13763694.0,4.0
13763754.0,5.0
13763756.0,22.0
13808127.0,6.0
13808156.0,18.0
13808158.0,10.0
13808989.0,11.0
13809018.0,4.0
13809020.0,19.0
13809028.0,18.0
13809030.0,6.0
13808091.0,4.0
13763893.0,23.0
13763902.0,31.0
13763933.0,8.0
13764797.0,12.0
11865618.0,864.0
13112266.0,7.0
13129783.0,2.0
13129908.0,3.0
12925995.0,1.0
13116540.0,7.0
13948763.0,1.0
13120205.0,3.0
14001207.0,1.0
13119869.0,16.0
12961553.0,9.0
14219274.0,3.0
12490334.0,1.0
13454667.0,48.0
13190194.0,8.0
13111771.0,2.0
13114845.0,9.0
12857170.0,7.0
12774273.0,4.0
12730074.0,8.0
13117170.0,13.0
14206310.0,2.0
11639673.0,20.0
13098702.0,26.0
12645317.0,2.0
13139412.0,5.0
12449382.0,1.0
13414655.0,66.0
13885844.0,6.0
13157159.0,3.0
13209555.0,1.0
13209576.0,2.0
12698458.0,7.0
13513134.0,7.0
13142198.0,4.0
13124712.0,10.0
13170350.0,4.0
13149544.0,8.0
13152085.0,12.0
13803202.0,10.0
13209574.0,2.0
12355651.0,1.0
13964373.0,2.0
12763071.0,5.0
13869742.0,3.0
11147214.0,24.0
13156833.0,26.0
13806441.0,1.0
13209554.0,1.0
13110619.0,1.0
14219494.0,2.0
13110611.0,2.0
13830141.0,4.0
13163870.0,36.0
13883124.0,1.0
12846970.0,3.0
10938327.0,2.0
12698375.0,15.0
12749531.0,1.0
10356105.0,12.0
13513156.0,1.0
14212096.0,3.0
11182506.0,8.0
13140265.0,1.0
13649565.0,1.0
12793671.0,2.0
13111480.0,2.0
12957084.0,8.0
11465246.0,11.0
12767363.0,13.0
12847336.0,6.0
13513695.0,2.0
12715423.0,8.0
11307261.0,2.0
13751400.0,1.0
12657950.0,11.0
12767628.0,4.0
12168249.0,3.0
10529731.0,2.0
12775375.0,5.0
13512450.0,2.0
11704829.0,6007.0
13838438.0,4.0
13667326.0,3.0
14209591.0,6.0
10637019.0,26.0
10530304.0,241.0
13163871.0,5.0
13149363.0,3.0
14209010.0,2.0
13444450.0,10.0
13356839.0,3.0
13467031.0,6.0
13838375.0,2.0
13121227.0,1.0
13894272.0,15.0
13764139.0,10.0
13764148.0,18.0
13827756.0,19.0
13827760.0,6.0
13827815.0,20.0
13827832.0,16.0
13827835.0,10.0
13827890.0,4.0
13827971.0,8.0
13828027.0,20.0
13828031.0,12.0
13828045.0,11.0
13763716.0,23.0
13763718.0,10.0
13763745.0,10.0
13808135.0,7.0
13808971.0,17.0
13808973.0,10.0
13809002.0,4.0
13809036.0,18.0
13809038.0,6.0
13808101.0,20.0
13808103.0,6.0
13808116.0,18.0
13808118.0,12.0
13763882.0,20.0
13763913.0,8.0
13764806.0,4.0
13114003.0,3.0
12856666.0,2567.0
12691821.0,3.0
13171400.0,2.0
12856380.0,4.0
12788791.0,14.0
13513655.0,17.0
11704141.0,2.0
11216203.0,1.0
13699881.0,1.0
13513634.0,1.0
13709948.0,3.0
14197891.0,2.0
12936806.0,6.0
11129496.0,1.0
13652029.0,1.0
13664056.0,1.0
14232013.0,35.0
12748804.0,1.0
13699905.0,1.0
12754419.0,2.0
12774158.0,2.0
12762771.0,37.0
13625278.0,1.0
13512149.0,3.0
11998777.0,3.0
10809726.0,25.0
12721630.0,1.0
13162663.0,1.0
13113180.0,8.0
12608527.0,312.0
14208315.0,4.0
13714023.0,1.0
14209117.0,2.0
12883327.0,1.0
12918358.0,65.0
13827921.0,4.0
12762494.0,19.0
14212795.0,3.0
11807048.0,29.0
13438639.0,9.0
13108979.0,2.0
12774655.0,27.0
13111609.0,85.0
12929805.0,1.0
13828014.0,35.0
13828043.0,20.0
13117053.0,5.0
13528336.0,2.0
13468385.0,30.0
13468401.0,55.0
13808068.0,10.0
13425283.0,7.0
12755296.0,1.0
14237816.0,2.0
13124069.0,86.0
13098698.0,42.0
11750598.0,16.0
12856649.0,4.0
12790095.0,1.0
13142174.0,2.0
14206131.0,5.0
12191457.0,3.0
14206375.0,2.0
13860926.0,1.0
13117169.0,3.0
12767741.0,2.0
13759751.0,4.0
13905079.0,2.0
13881884.0,1.0
12855660.0,108.0
13893414.0,6.0
10710981.0,1.0
13905221.0,7.0
13978048.0,1.0
13199133.0,1.0
11381032.0,2114.0
13139415.0,15.0
12331247.0,1.0
11704840.0,13.0
13636840.0,14.0
13636864.0,6.0
11733948.0,4.0
13482735.0,2.0
13210071.0,1.0
13140538.0,1.0
13155578.0,1.0
14209523.0,2.0
13157638.0,32.0
13695512.0,3.0
12243327.0,2.0
13111788.0,3.0
13972073.0,1.0
13513615.0,4.0
13213428.0,1.0
13035021.0,10.0
13163193.0,3.0
12847639.0,1.0
14232760.0,3.0
13883825.0,1.0
12767660.0,5.0
13109238.0,7.0
13751273.0,32.0
13512475.0,1.0
13872779.0,1.0
12105580.0,5.0
11750595.0,17.0
12672752.0,3.0
13905086.0,1.0
13905217.0,9.0
13905252.0,2.0
13838866.0,34.0
14237315.0,11091.0
12847303.0,1.0
13863148.0,2.0
14023769.0,19.0
13974334.0,16.0
13950828.0,5.0
12773347.0,13.0
12782138.0,8.0
13209568.0,2.0
13734323.0,1.0
13950851.0,3.0
12782130.0,11.0
13170215.0,1.0
13028800.0,4.0
13054493.0,27.0
14002133.0,2.0
13028792.0,32.0
13164091.0,6.0
13216856.0,2.0
12783077.0,2.0
13129886.0,12.0
12612226.0,14.0
13142954.0,6.0
13444448.0,52.0
12376861.0,16.0
14206424.0,2.0
13157255.0,3.0
13157273.0,5.0
13967075.0,1.0
12957096.0,7.0
13350440.0,84.0
14237783.0,1.0
12249129.0,1.0
14237824.0,1.0
13939313.0,1.0
13210107.0,2.0
12871846.0,6.0
12752321.0,2.0
13118042.0,2.0
13465301.0,13.0
12773555.0,41.0
13514518.0,29.0
13309197.0,2.0
12402286.0,11.0
12644692.0,10.0
12849497.0,10.0
12961538.0,62.0
12698463.0,48.0
12916761.0,10.0
12916768.0,10.0
12916775.0,11.0
13114584.0,25.0
13137258.0,12.0
13139069.0,32.0
13170227.0,6.0
13468393.0,32.0
13491784.0,10.0
13763070.0,40.0
13763092.0,11.0
13763132.0,8.0
13763209.0,11.0
13763804.0,4.0
13764045.0,5.0
13764076.0,11.0
13764116.0,15.0
13764138.0,21.0
13764147.0,26.0
13827758.0,10.0
13827773.0,10.0
13827814.0,5.0
13827829.0,4.0
13827853.0,7.0
13827883.0,6.0
13828029.0,21.0
13763715.0,15.0
13763744.0,4.0
13763755.0,10.0
14228123.0,3.0
11932693.0,1.0
13112329.0,12.0
14207843.0,1.0
13103085.0,7.0
14206560.0,16.0
14265512.0,3.0
13869206.0,2.0
13709329.0,2.0
13511690.0,3.0
13122503.0,2.0
13108783.0,1.0
14004521.0,1.0
14213147.0,3.0
11584450.0,1.0
12912763.0,6.0
12915379.0,6.0
13881648.0,56.0
13457183.0,2.0
13874930.0,1.0
12459869.0,3.0
13899197.0,3.0
13808157.0,20.0
13808954.0,5.0
13808962.0,4.0
13808970.0,4.0
13808990.0,8.0
13808998.0,6.0
13809019.0,16.0
13809027.0,18.0
13808100.0,16.0
13763883.0,20.0
13763923.0,8.0
13764807.0,10.0
13479457.0,3.0
13698848.0,1.0
14208325.0,5.0
11423022.0,4.0
13794281.0,1.0
13894885.0,5.0
13170251.0,3.0
13170267.0,2.0
13150168.0,2.0
14213386.0,8.0
12649560.0,3.0
14207266.0,2.0
14209223.0,1.0
11307085.0,39.0
14207638.0,7.0
12682065.0,2.0
13844035.0,1.0
14206884.0,6.0
14206508.0,1.0
12800074.0,19.0
13662519.0,1.0
12775016.0,6.0
13631878.0,2.0
12766889.0,4.0
13512713.0,2.0
13121438.0,2.0
13154057.0,1.0
13881880.0,1.0
12792928.0,1.0
12754560.0,33.0
12905117.0,1.0
13626371.0,2.0
13833381.0,2.0
12546275.0,2.0
13710636.0,2.0
12871271.0,18.0
10995904.0,13.0
13109334.0,6.0
12789086.0,1.0
13149532.0,9.0
12459524.0,23.0
13892881.0,1.0
12713305.0,5.0
13885492.0,2.0
11856169.0,1.0
12774745.0,2.0
13803197.0,9.0
12459583.0,1.0
12750000.0,1.0
13916879.0,2.0
13869273.0,4.0
12715426.0,5.0
13437553.0,1.0
11311315.0,2.0
13170152.0,3.0
13170136.0,3.0
11407713.0,2.0
13164042.0,1.0
13808059.0,3.0
13492975.0,2.0
13760958.0,1.0
13760848.0,5.0
13458752.0,19.0
14268196.0,2.0
14228656.0,12.0
10721492.0,2.0
11925883.0,2.0
12642922.0,1.0
13814743.0,3.0
12875060.0,1.0
13934328.0,13.0
13112008.0,4.0
11774168.0,3.0
13163968.0,1.0
13213814.0,1.0
13144483.0,8.0
13146766.0,3.0
12711557.0,4.0
13513599.0,5.0
13117203.0,3.0
13633155.0,8.0
13633157.0,13.0
13512861.0,16.0
12737211.0,1.0
13032887.0,35.0
13111165.0,34.0
13466949.0,1.0
14228420.0,3.0
12856300.0,3.0
11160091.0,46.0
13093200.0,2.0
12789178.0,7.0
12719237.0,2.0
11529458.0,1.0
12767333.0,10.0
12773396.0,4.0
12459613.0,1.0
13468272.0,2.0
14201260.0,1.0
13113332.0,4.0
14209554.0,2.0
13111244.0,2.0
13827761.0,2.0
12698385.0,4.0
13689798.0,21.0
13438640.0,9.0
13102118.0,8.0
12508622.0,2.0
13636541.0,46.0
13032004.0,1.0
13908042.0,1.0
12847713.0,6.0
13110720.0,6.0
12871878.0,17.0
13126140.0,4.0
14194499.0,1.0
12762826.0,4.0
13512863.0,7.0
13761015.0,5.0
13032891.0,48.0
11311316.0,2.0
14207341.0,7.0
13689793.0,10.0
13735934.0,1.0
12773413.0,8.0
12847048.0,11.0
13882214.0,10.0
13165129.0,1.0
13158329.0,2.0
12789267.0,3.0
13885730.0,2.0
13170183.0,1.0
13661425.0,2.0
13140204.0,1.0
12767220.0,7.0
13116611.0,7.0
11183037.0,3.0
12376856.0,19.0
14208345.0,11.0
12645031.0,2.0
12775391.0,8.0
12848920.0,15.0
13113143.0,2.0
13886493.0,1.0
14209048.0,5.0
13190040.0,4.0
12302859.0,16.0
13012015.0,1.0
11329033.0,3.0
12767117.0,1.0
12789419.0,1.0
13109214.0,5.0
14209021.0,2.0
13760898.0,3.0
13699073.0,6.0
13197676.0,28.0
13121293.0,4.0
14207058.0,1.0
12488209.0,2.0
14214644.0,3.0
13425290.0,4.0
14006176.0,1.0
13011716.0,6.0
13216749.0,1.0
13885739.0,4.0
13116032.0,27.0
11522382.0,4.0
13830213.0,2.0
14207100.0,5.0
13324980.0,35.0
13908831.0,1.0
13993742.0,1.0
11090075.0,13.0
12644854.0,9.0
14206812.0,4.0
14209265.0,4.0
14209533.0,5.0
13422300.0,6.0
13710004.0,6.0
13099215.0,8.0
14212941.0,2.0
13054474.0,19.0
12775463.0,2.0
13157128.0,12.0
12275822.0,2.0
13974010.0,2.0
13157131.0,16.0
14232650.0,1.0
14213477.0,5.0
13114457.0,4.0
13116033.0,26.0
13112339.0,1.0
11801679.0,1.0
13232077.0,3.0
13164890.0,2.0
13513719.0,4.0
13695529.0,3.0
12641324.0,1.0
10444830.0,1.0
12402104.0,12.0
12116489.0,17.0
12116493.0,3.0
13513071.0,2.0
13466933.0,2.0
13512867.0,12.0
13482670.0,1.0
11400844.0,1.0
13733779.0,3.0
12909447.0,18.0
12459842.0,5.0
13136566.0,2.0
13628155.0,6.0
13893183.0,4.0
13157023.0,2.0
13116707.0,1.0
13108696.0,8.0
