product_id,expected_sales
11761941,1.0
11761942,1.0
11762172,25.0
11832331,1.0
11832341,0.0
11832843,1.0
11833230,1.0
11833479,0.0
11833679,0.0
11833779,1.0
11762513,1.0
11764096,1.0
12315065,0.0
12315264,1.0
12315441,0.0
12315556,0.0
12316112,0.0
11764066,0.0
11470902,0.0
13498064,0.14
11762427,1.0
11762510,1.0
11764299,0.0
12008867,0.0
12009388,0.0
12009928,0.0
12315534,1.0
12316106,0.0
12318825,0.14
12317747,1.0
12318821,0.0
12320020,1.0
12320493,1.0
12007312,0.0
12007313,0.0
12007351,0.0
12009940,0.0
12007428,0.0
12009390,0.0
12009499,0.0
12009931,0.0
12317746,1.0
12317872,0.0
12318270,1.0
12318816,0.0
12319002,1.0
12007096,1.0
12007322,0.0
12007433,0.0
12009290,0.0
12009932,0.0
12009938,0.0
12011014,1.0
12317217,0.267
12319001,1.0
12319441,1.0
12319727,1.0
12320796,0.0
11764410,0.0
11699687,0.0
12320883,0.0
12010150,0.0
11760152,1.0
12318820,0.14
12318822,0.14
12318823,0.14
12318824,0.14
12319634,1.0
12320770,1.0
12320772,1.0
12235949,0.0
13512312,0.14
12011155,0.01
12317869,0.0
12317871,0.0
12317874,0.0
12318812,0.14
12318813,0.14
12319003,1.0
12319452,1.0
12320654,1.0
12092855,1.0
12093095,0.0
12093424,1.0
12009280,0.0
12009285,0.0
12009502,0.0
12009930,0.0
12009939,0.0
12010729,0.0
12010731,0.0
12010733,0.14
12011137,0.0
12237611,1.0
12238039,1.0
12238073,1.0
12238916,0.0
12239051,0.14
12239127,0.0
13101486,0.0
12317739,1.0
12318810,0.0
12319004,1.0
12319518,0.0
12320635,1.0
12320797,0.0
12641838,0.0
12320936,1.0
12320955,0.0
12095611,1.0
12006483,1.0
12006497,1.0
12006638,1.0
12006738,0.14
12006761,0.0
12093421,1.0
12095505,0.0
12095511,1.0
12009289,0.0
12009291,0.0
12009293,0.0
12093422,1.0
12095378,0.0
12095504,1.0
11832537,1.0
12095380,0.0
12095509,1.0
12095612,1.0
12095613,1.0
12095614,0.0
12095766,1.0
11921318,1.0
12095369,0.14
11921279,1.0
13182452,0.14
11921256,1.0
11833551,0.0
11833552,0.14
11833751,1.0
11834629,0.0
11833575,0.14
11921614,0.14
12009394,0.0
12011203,1.0
12095609,1.0
13809053,0.43
13100202,0.0
12239328,0.0
11511626,0.0
11834434,1.0
13116638,0.0
11834627,1.0
11834664,0.0
11834665,1.0
11834729,0.14
11834730,0.14
11833534,0.0
12741366,0.0
11833570,0.0
13162793,0.14
11833701,0.0
10901630,0.0
10547106,0.0
12012901,0.0
12012902,0.0
12012911,0.0
11831141,1.0
11831143,1.0
14001597,0.14
12773371,0.86
11834663,0.0
11834736,0.0
11834737,0.14
11834739,0.14
11834748,0.0
11834764,0.14
11835308,3.0
11834745,0.14
11834751,0.14
11834626,0.0
11834728,0.14
11834731,0.14
11834733,0.0
11834743,0.14
11834746,0.14
11665891,0.0
12095610,1.0
12011136,0.0
12012494,1.0
12320794,1.0
12853055,0.14
12095615,1.0
12847058,0.14
13176409,0.0
12490411,0.0
10492435,0.0
12092633,0.0
12092641,0.0
11834251,5.0
11834732,0.14
11834735,0.14
11834747,0.0
13438765,0.0
13366767,0.0
13120912,0.14
13710089,0.0
12321110,0.0
12321116,0.0
12321133,0.0
12321142,0.0
12321165,1.0
13709746,0.0
12564681,0.0
13501569,0.14
12316659,0.0
13695858,0.0
12317748,1.0
12318826,0.14
12320814,0.0
12433621,0.14
11922865,0.14
11923135,0.14
11923137,0.14
12754027,0.0
11834619,1.0
11834662,0.0
11834726,0.14
11834734,0.14
11834742,0.14
11834749,0.0
11834752,0.0
13875204,0.2
12096545,0.14
12320419,1.0
12320948,1.0
12321123,0.0
11923203,1.0
12096563,0.0
12096085,1.0
12096547,0.0
12320951,0.14
12320954,0.0
12321124,0.0
12321410,0.0
12321536,0.14
12321542,0.0
12321551,0.0
12321629,0.0
12095757,1.0
12095795,0.0
12096544,0.0
11923048,0.0
11923216,1.0
12238037,1.0
12238049,1.0
12238058,1.0
12239043,1.0
12239124,1.0
12239128,0.0
12239130,0.0
12239338,0.0
12239437,1.0
12239773,0.0
12239776,0.0
12239777,0.0
12239934,1.0
11923139,0.0
11924502,0.0
13121183,0.14
11923047,0.14
11912248,0.0
12237848,1.0
12238045,1.0
12238047,1.0
12238050,1.0
12238054,1.0
12238059,1.0
12238084,1.0
12238131,1.0
12238177,0.0
12238676,1.0
12239123,1.0
14220552,0.14
13839263,0.2
12239770,0.0
11653623,0.14
12237628,1.0
13890867,0.14
12237771,1.0
12936657,0.29
12788662,0.0
12238043,1.0
12238060,1.0
12238063,1.0
12238086,1.0
11857186,0.0
11923045,0.0
11923046,0.0
12238106,1.0
12238108,1.0
12238109,1.0
12238122,1.0
12774246,0.29
13764822,0.14
12238956,0.0
13923551,0.14
12540352,0.0
13438680,0.14
13529055,0.0
13101755,0.0
12320634,1.0
12320878,0.0
12289592,0.0
12698487,0.29
12321119,0.0
12321125,0.0
12321145,0.0
12321146,0.0
12646088,0.14
12321539,0.14
12321540,0.14
12321130,0.0
12321287,1.0
12321546,0.0
12321626,0.0
12321631,0.0
12321633,0.0
12321636,0.0
12321761,10.0
11923140,0.14
12237610,1.0
12237613,1.0
12237614,1.0
13898021,0.14
12238051,1.0
12238107,1.0
10839729,0.0
12239114,0.0
12239746,0.0
12239781,0.0
12239775,0.0
12239780,0.0
12239782,0.0
12239787,0.0
12239860,0.0
11294514,0.0
13324151,0.0
12062049,0.14
13323310,0.0
12717469,0.0
13629188,0.0
12321114,0.0
11764500,1.0
11764591,1.0
11765230,0.0
11765234,0.0
12321288,1.0
12321541,0.0
12321642,0.0
12321746,1.0
12321762,5.0
12007310,0.0
12007357,0.0
12007501,0.0
11764696,0.0
11764793,1.0
11764977,1.0
11765738,0.0
11761943,1.0
12092653,1.0
12096554,0.0
12610945,0.0
12695001,0.0
13164671,0.14
12872361,0.0
12174272,0.0
12093069,0.0
12093423,1.0
12093506,0.0
13527905,0.0
12239769,0.0
12239774,0.0
12239779,0.0
12239785,0.0
13274983,0.0
12241208,0.0
12242206,0.0
12242228,0.0
12566990,0.0
13162633,0.0
12012917,0.0
12013041,0.0
11764504,1.0
11765217,0.0
11765229,0.0
11765320,0.0
12237877,0.0
12238040,1.0
12238046,1.0
12238065,1.0
12238085,1.0
13734170,0.29
12238784,1.0
12239121,1.0
12239133,0.0
12239224,1.0
12239322,1.0
12239784,0.0
12239786,0.0
11764505,1.0
12012920,0.0
12013039,0.0
12013222,0.0
12012841,0.0
12012900,0.0
12012908,0.0
12012909,0.0
12011891,1.0
12013233,0.14
12013395,0.0
12012918,0.0
12096552,0.0
12097344,0.0
12097554,0.0
12096982,1.0
12097321,0.0
12097555,0.0
12011308,0.14
12012903,0.0
12012913,0.0
12013020,1.0
12013050,0.14
12097024,1.0
12097553,0.0
12097956,0.0
12242199,1.0
12242808,1.0
12243114,0.14
12243266,0.0
12243277,1.0
12243297,1.0
12243326,0.0
12243330,1.0
12321632,0.0
12012916,0.0
12012919,0.0
12013401,0.0
12242406,1.0
12242459,1.0
12243267,1.0
12239942,0.0
12242467,0.0
12242769,0.0
12243293,1.0
12243334,1.0
12322861,0.033
12323323,0.0
12241927,1.0
12242233,1.0
12242401,0.0
12242403,1.0
12242404,1.0
12243033,1.0
12243135,0.0
12243282,0.0
12242475,0.0
12242807,0.0
12243378,0.14
12243659,1.0
12243714,1.0
11925055,1.0
12242443,1.0
12243307,0.0
12243524,7.0
12243777,1.0
12243844,0.14
12243853,0.0
12243906,0.14
12318991,0.0
12319799,1.0
13203417,0.0
12084844,0.0
12321108,0.0
12321131,0.0
12321144,0.0
12010041,0.0
12322181,0.0
12322462,0.0
12322463,0.0
12322619,0.14
12323307,0.0
12321530,0.14
12321531,0.0
12321552,0.0
12321635,0.0
12322460,0.14
12322707,1.0
12322778,0.0
12010737,1.0
12011139,0.0
12098548,0.0
12322180,1.0
12322182,1.0
12322200,0.0
12322620,0.0
12323310,0.0
12323361,0.0
12323878,1.0
12095640,0.0
12095760,1.0
12096018,1.0
11922632,1.0
12097825,0.0
12097957,0.0
12098088,0.14
12098535,1.0
12014265,1.0
12321529,0.14
12321535,0.0
12321547,0.14
12321641,0.0
12321756,4.0
12322183,0.0
12322456,0.14
12012201,1.0
12012871,0.0
12322202,0.0
12322779,0.14
12323311,0.0
12323335,0.0
12323846,1.0
12323852,0.0
12242242,1.0
12242405,0.0
12242457,1.0
12014005,1.0
12014200,0.0
12098577,0.0
12098108,1.0
12323336,0.0
12323569,0.0
12325899,0.0
12327735,1.0
13943095,0.2
13905786,0.2
11740931,0.2
11926073,1.0
11926077,0.0
12322459,0.0
12322780,0.14
12322781,0.14
12323820,0.0
12327734,1.0
12328675,0.0
11925963,1.0
11926041,1.0
11926076,0.0
11926078,0.0
11764503,3.0
11764784,1.0
11765813,1.0
11765814,1.0
11765815,2.0
12323301,0.0
12323309,0.0
12323533,1.0
12323817,1.0
12323838,1.0
12323898,0.0
12324671,1.0
12325902,1.0
11765215,0.0
11765237,0.0
11765327,1.0
12098876,0.0
12099448,1.0
12099592,1.0
11765232,0.0
11765324,1.0
11765835,1.0
11765969,1.0
12014195,0.0
12098992,1.0
12099440,1.0
11925769,0.0
12099390,1.0
11925751,1.0
11926166,1.0
12243532,20.0
12243709,1.0
12243722,1.0
12243772,1.0
12243778,1.0
12243856,0.0
12243972,0.0
12243998,0.14
12326029,1.0
12327732,1.0
12328529,1.0
12328579,0.14
12328694,0.0
11324278,0.57
11927198,0.14
11927199,0.14
11927201,0.0
11927202,0.14
12326045,1.0
12328695,0.0
12328697,0.0
12328948,1.0
12243299,1.0
11765231,0.0
11765810,1.0
11766092,0.14
12243779,1.0
12243912,0.14
12247237,1.0
12243920,0.0
11834753,0.14
11835291,1.0
11835443,1.0
12243328,1.0
12705970,0.0
13255052,0.0
12243637,0.0
12243661,1.0
12243773,1.0
12243855,1.0
12243904,0.14
12096550,0.0
12243274,1.0
12243583,0.0
13881195,0.2
13459074,0.2
13664905,0.14
12243634,1.0
12243707,1.0
12243708,1.0
13880794,0.2
12243783,1.0
12243924,0.14
13709460,0.2
13840119,0.2
12245286,1.0
12327733,1.0
11926949,1.0
11927190,0.14
11927193,0.14
11927211,0.0
12321150,0.0
12327736,1.0
12328669,0.0
12328693,0.0
12331214,1.0
12331511,1.0
12334524,0.0
12334534,0.0
13650261,0.2
12665056,0.2
12335094,1.0
12243628,0.0
12243630,0.0
12243658,1.0
12243677,1.0
12243717,1.0
13321777,0.0
12243774,1.0
12243775,1.0
12243910,0.14
12243939,0.0
12693426,0.0
12245184,0.067
12245702,0.0
12748326,0.0
12320623,0.0
12687217,0.0
12328455,1.0
12328534,1.0
12328550,1.0
12328667,0.0
12331258,1.0
12847118,0.14
12335100,1.0
12335139,1.0
12335380,1.0
12335550,0.0
13695181,0.43
12309429,0.0
12331213,1.0
12335091,1.0
12336165,0.0
12243332,1.0
12243660,1.0
12243704,1.0
12243765,0.0
12243770,0.0
12243776,0.0
12243780,1.0
12243926,0.14
12245560,0.0
11926275,1.0
11926295,0.0
11927192,0.14
12243985,0.0
12245669,1.0
12356177,0.0
11927105,0.0
11927187,0.14
11927188,0.14
11927209,0.14
11927286,0.0
11927598,1.0
11927766,0.0
12331579,1.0
12331580,1.0
12334533,0.0
12335811,1.0
11926902,1.0
11927204,0.14
11927205,0.14
11927210,0.14
11927882,0.14
11927887,0.14
12953765,0.14
12249041,1.0
13884471,0.14
11853742,0.0
13511107,0.14
12336855,0.0
12337416,0.0
12335271,1.0
12335331,1.0
12335379,1.0
12335381,1.0
12335383,1.0
12335770,0.0
12336844,0.0
12337403,0.0
12338070,0.0
12338126,1.0
12338140,1.0
12338912,0.0
11927206,0.14
11927207,0.14
11927771,0.0
11927185,0.14
11927186,0.14
11927200,0.14
11927203,0.14
11927213,1.0
11927880,0.14
11927881,0.14
11927884,0.14
11927888,0.14
11927956,0.0
12335050,1.0
12335330,0.0
12338904,0.0
12251456,0.14
12251457,0.0
13324020,0.14
12321533,0.14
12321534,0.0
12321548,0.0
12321623,1.0
12321739,1.0
12239339,0.0
11429291,0.29
12239772,0.0
12239783,0.0
13117978,0.29
11764502,0.0
11764506,1.0
11764638,1.0
11834750,0.14
11834766,0.14
11927877,0.14
11927925,1.0
11927966,1.0
11764731,8.0
11764972,0.0
11765235,0.0
11765236,0.0
11765816,1.0
11765817,1.0
13163370,0.0
12694908,0.0
12100178,0.0
12100186,0.0
11834741,0.14
11834756,0.0
11834758,0.0
11834760,0.14
11834762,0.0
11834768,0.0
11835319,0.0
11835736,0.14
11835793,1.0
11927770,0.0
11927879,0.14
11927883,0.14
12097961,0.0
12098097,1.0
12098101,0.0
12247253,0.0
12247289,1.0
12532432,0.0
12251644,0.017
12251651,1.0
12251652,1.0
12251653,0.0
12251699,1.0
12251708,1.0
12251790,1.0
12251791,1.0
12251794,1.0
11835440,0.0
11835526,0.0
11835816,1.0
11835780,0.0
12246452,0.0
12247286,1.0
12247368,2.0
12450173,0.0
12316038,0.0
12100135,0.0
12100197,0.0
12102622,0.0
11835508,0.0
11765971,1.0
11766820,0.0
11765972,1.0
11766296,0.0
11766364,1.0
12100134,1.0
12100136,0.0
12100143,0.0
12102902,0.0
11765833,1.0
12102694,0.0
12102824,1.0
12102825,1.0
12102933,1.0
12099231,1.0
12100141,0.0
11766145,0.0
12102626,0.0
12103045,1.0
11835451,0.0
11835781,0.0
12100126,1.0
12102835,0.0
12102901,0.0
12102942,1.0
12103020,1.0
12316463,0.14
11835520,0.0
13297887,0.0
13101326,0.2
11835809,0.0
13952968,0.14
13861341,0.2
11984121,0.2
12929149,0.0
13839446,0.2
13860016,0.2
11767029,1.0
11765970,1.0
11765973,0.0
11766100,1.0
11767030,1.0
11767120,0.0
11767012,1.0
11767032,1.0
12100138,0.0
12100172,0.0
12100176,0.0
13148212,0.2
13811689,0.2
13651935,0.2
13938349,0.2
13410035,0.0
13972713,0.2
13813458,0.14
13165964,0.0
13719194,0.2
13885308,0.2
13897402,0.14
11768547,0.0
13807687,0.2
11997950,0.29
13651552,0.0
11836660,1.0
11836802,0.0
11836659,0.0
12774508,0.0
12242987,1.0
12243306,0.0
12243755,0.0
12243769,0.0
12243771,1.0
12243782,1.0
12243908,0.14
11836642,1.0
11836669,5.0
11836787,0.0
11836789,0.14
11836796,0.0
11837081,1.0
11837179,0.0
12322458,0.14
12323304,0.1
12323317,0.0
12323828,1.0
12324648,1.0
11836653,3.0
11836821,0.0
12103717,0.0
12103844,0.0
12102931,1.0
12103058,1.07
12103089,0.0
12103716,0.0
12102624,0.0
12250731,1.0
12251657,0.0
12251694,1.0
12251695,1.0
12251697,1.0
12251701,1.0
12251706,0.017
12251839,1.0
12252095,0.0
11836675,1.0
11836792,0.14
11836795,0.0
11837069,1.0
12251472,1.0
12251584,1.0
12251650,1.0
12251700,1.0
12251707,1.0
12251723,1.0
12251897,0.0
12102900,0.0
12102944,1.0
12102932,1.0
12104272,0.14
12104434,0.0
12250650,0.0
12250848,1.0
12250898,0.0
12251580,0.0
12251659,1.0
12251714,1.0
12251827,1.0
12250830,1.0
12251484,0.0
12251582,1.0
12251583,1.0
12251654,1.0
12251704,1.0
12251715,1.0
12251720,1.0
12251721,1.0
12251762,1.0
13994577,0.14
12252103,0.0
12252106,0.0
12252158,0.14
13830032,0.14
13869924,0.14
12747875,0.14
12250734,1.0
12251466,0.0
12251648,1.0
12251660,1.0
12251693,1.0
12251709,1.0
12251713,1.0
12251722,1.0
12251847,1.0
12847315,0.14
12251894,0.0
12252021,1.0
13709688,0.14
11839027,0.0
12251850,3.0
12251655,1.0
12251692,1.0
12251718,1.0
12251725,1.0
12251880,1.0
12251881,1.0
12252112,0.0
12252113,0.0
12252314,1.0
13245657,0.0
12104704,1.0
12326005,1.0
12326049,1.0
12328548,1.0
13314053,0.0
12899959,0.0
12328665,1.0
12328672,0.0
12328674,0.0
12331555,5.0
12251895,0.0
12252054,0.0
12929128,0.29
12255311,1.0
12255312,1.0
12255540,1.0
12255608,0.0
12258506,1.0
12100179,0.0
11765834,1.0
11839133,1.0
11839477,0.0
11838781,0.0
12335328,0.0
12336818,0.14
12336848,0.0
11928509,0.0
11929118,1.0
11929827,0.0
12336063,1.0
11928834,1.0
11926988,2.0
11927191,0.14
11927194,0.14
11927196,0.14
11927208,0.14
11927289,1.0
13832624,0.14
12698359,0.14
11927502,1.0
12245573,1.0
11927889,0.14
11928208,1.0
11254656,0.0
10554781,0.0
13278802,0.0
12336825,0.0
12336827,0.0
12339204,1.0
11837795,1.0
11838305,1.0
11838990,1.0
11927957,0.0
11928361,1.0
11928481,0.0
13713966,0.0
13149435,0.14
12607281,0.14
12732340,0.0
12340168,0.14
12340215,0.14
12340245,0.14
12340255,0.14
12340257,0.0
12340349,0.0
12937986,0.0
10952558,3.57
12800068,0.14
12338907,0.0
12340166,0.14
12340169,0.14
12340180,0.14
12340185,0.14
12340206,0.0
12340223,0.14
12340229,0.14
12340238,0.14
12340239,0.14
12340243,0.14
12340258,0.14
11929309,0.0
11929467,1.0
12255310,1.0
12258486,0.0
12258510,0.0
12261064,0.0
12261366,0.0
12252161,0.0
12702174,0.0
12255490,1.0
12593182,0.0
12336828,0.0
12337095,0.0
12340178,0.14
12340186,0.14
12340189,0.14
12340196,0.14
12340220,0.14
11703028,0.0
12060101,0.0
12015889,8.0
11929222,1.0
11929224,0.0
11929336,1.0
12338948,1.0
12848696,0.29
13438642,0.14
11929034,1.0
11929310,0.0
12339271,0.0
12340181,0.14
12340199,0.14
12339490,1.0
12340179,0.14
12340182,0.14
12340183,0.14
12340198,0.14
12340241,0.14
12340244,0.14
12015884,1.0
12258504,1.0
12255305,1.0
12258484,0.0
12258490,0.0
12260159,0.0
12260714,1.0
12261434,0.0
12261605,0.0
12261607,0.0
12261610,17.0
12258505,26.0
12258511,0.0
12262215,1.0
12578814,0.0
11144280,0.0
12262880,1.0
12245701,0.0
13221140,0.0
13736235,0.0
12656894,0.0
12694015,0.0
13203355,0.0
13910016,0.14
12767234,0.0
13799511,0.0
13190208,0.0
12786825,1.14
12335136,1.0
12261119,1.0
12261466,0.0
12262484,1.0
12262877,1.0
12262882,0.0
12335254,1.0
14190790,0.14
12335341,1.0
12335846,0.0
12773050,0.14
12336821,0.0
12336824,0.0
12339274,0.0
12252362,1.0
12255297,3.0
12255309,1.0
12255313,1.0
12761288,2.57
12255598,1.0
12255667,0.0
12258515,0.0
12259566,1.0
12261109,1.0
12261372,0.14
12261413,0.0
11930005,1.0
12015883,1.0
13232337,0.0
11927886,0.14
11927930,1.0
11928810,1.0
11928854,0.0
12104285,0.14
13171041,0.0
13888857,0.2
13926307,0.2
12104823,1.0
12104829,1.0
12104838,1.0
12105087,1.0
12105111,1.0
12105138,1.0
12105139,1.0
12105168,1.0
12105170,1.0
11220948,0.14
12015876,1.0
12015879,1.0
11930752,1.0
12104707,1.0
12104780,1.0
11336760,0.0
13464595,0.0
12251581,1.0
12251658,1.0
12251835,1.0
11930649,1.0
11930860,0.0
12261110,1.0
12262482,0.0
12262869,1.0
12104270,0.14
12104271,0.0
12104273,0.14
12104713,1.0
12104818,1.0
12104821,1.0
12104822,1.0
12104837,1.0
12104902,1.0
12104952,1.0
12104988,1.0
12105142,1.0
12105155,1.0
12105189,1.0
12105291,0.0
12261609,1.0
12262406,1.0
12262818,0.0
12262822,1.0
12263163,1.0
12263168,1.0
12263169,1.0
11839405,0.0
12104776,1.0
12104779,1.0
12104810,1.0
12104811,1.0
12104820,1.0
12104842,1.0
12104856,1.0
12104875,1.0
12104966,1.0
12105118,1.0
12105180,1.0
12105235,1.0
11931557,1.0
11930721,0.0
11930951,1.0
12104269,0.14
13871914,0.2
13554786,0.2
12789831,0.0
12104710,1.0
12104754,1.0
12104872,1.0
12104894,1.0
12104927,1.0
12104946,1.0
12104950,1.0
12104959,1.0
12104990,1.0
12105192,1.0
12105222,1.0
12662089,1.0
12104839,1.0
12104886,1.0
12104895,1.0
12104944,1.0
12104954,1.0
12104956,1.0
12104989,1.0
12105041,1.0
12105099,1.0
12105101,1.0
12105394,0.0
11907718,0.14
12947926,0.14
12106068,0.0
12106087,0.14
12106094,0.0
12106102,0.0
12106106,0.14
12104709,1.0
12104819,1.0
12104830,1.0
12104901,1.0
12104911,1.0
12105104,1.0
12183138,0.0
10307574,0.0
12106077,0.0
12106090,0.0
11930428,0.0
13218117,0.57
13626832,0.0
11930651,0.0
11930861,1.0
12104751,1.0
12104755,1.0
12104761,1.0
12104900,1.0
12104923,1.0
12104953,1.0
12104957,1.0
12105106,1.0
12105141,1.0
12106066,0.0
11931276,0.0
11931277,0.0
11930848,1.0
11930862,1.0
11930863,1.0
11931154,1.0
12450411,4.57
11931771,1.0
11896831,0.14
13996158,0.29
12013998,0.14
13343880,0.0
12719518,1.57
13839042,0.14
12796360,0.14
13210144,0.0
11482428,0.14
11840153,0.0
11768592,0.0
13197052,0.14
11768500,1.0
12871257,0.14
13274175,0.0
12335222,0.0
11840413,1.0
11141524,0.14
13149341,0.14
12312839,0.14
11768427,0.0
12102340,1.0
12102826,1.0
12102930,1.0
12102934,1.0
12103019,1.0
11768546,0.0
11768551,0.0
11768554,0.0
11768994,0.0
12016334,0.0
12016972,0.0
12016963,0.0
12466387,0.29
12698924,0.14
13115091,0.14
12017796,0.0
12017917,1.0
12340157,1.0
12340158,1.0
12340164,0.14
12340173,0.14
12340174,0.14
12340214,0.14
12340219,0.14
12340221,0.14
12340242,0.14
12340555,1.0
12340591,1.0
12340863,1.0
12341796,1.0
12017381,0.0
12017913,1.0
12017812,0.0
12018139,0.0
12340452,0.0
12340561,1.0
12343663,1.0
12343915,0.0
12343923,0.01
12105792,1.0
12106075,0.0
12106092,0.0
12106095,0.0
12106101,0.14
12106103,0.0
12106231,0.0
12340592,1.0
13438153,0.0
12340560,1.0
12340564,1.0
12340594,1.0
12341710,0.0
12342156,1.0
12343570,0.0
12343580,0.0
12343582,0.0
12340187,0.14
12340218,0.14
12340226,0.14
12340237,0.0
12340562,1.0
12340563,1.0
12340587,1.0
13319644,0.0
12341787,1.0
11267593,0.0
12872411,0.0
12017702,0.0
12018059,1.0
12018135,0.0
12356483,0.0
13310483,0.0
12345670,0.14
12018621,1.0
12340473,0.29
12341659,0.14
12342357,1.0
12343577,0.0
12106069,0.0
12106074,0.0
12106078,0.0
12106082,0.0
12106088,0.14
12106100,0.0
12106220,0.14
12869334,0.0
12017547,0.0
12017691,0.0
12017720,0.0
12018661,1.0
12341284,1.0
12341663,0.14
12343573,0.0
12106065,0.0
12106067,0.0
12106071,0.0
12106079,0.0
12106086,0.14
12106118,0.0
12105781,1.0
12106070,0.0
12106072,0.0
12106073,0.0
12106076,0.0
12106091,0.0
12106219,0.0
12106230,0.14
11770979,0.0
12108014,0.0
12109389,1.0
12109396,1.0
12109405,1.0
12109409,1.0
12109443,1.0
12109447,1.0
12109459,1.0
12109460,1.0
12109469,1.0
12109472,1.0
12111451,0.0
12112416,1.0
12112419,0.0
11836647,6.0
11836793,0.14
11837067,0.0
12106335,1.0
12109397,1.0
12109408,1.0
12109410,1.0
12109391,1.0
12109398,1.0
12109399,1.0
12109424,1.0
12109425,1.0
12109437,1.0
12109445,1.0
12109446,1.0
12109457,1.0
12109461,1.0
12109474,1.0
12107079,1.0
12109403,1.0
12109413,1.0
12109417,1.0
12109423,1.0
12109426,1.0
12109427,1.0
12109439,1.0
12109452,1.0
12109458,1.0
12108753,1.0
12109388,1.0
12109390,1.0
12109392,1.0
12109402,1.0
12109404,1.0
12109406,1.0
12109430,1.0
12109440,1.0
12109468,1.0
12564239,0.14
11841649,0.43
10988048,51.0
13117213,0.14
12103449,1.0
13833467,0.14
12106223,0.14
12106225,0.14
12750086,0.29
13893376,0.14
12597644,0.14
14015786,0.14
13118168,0.14
12262271,9.0
12785984,0.14
13124705,0.86
12899418,0.14
12104775,1.0
12104778,1.0
12104783,1.0
12104841,1.0
12251873,1.0
12251896,0.0
12252083,1.0
12252157,0.0
12795350,0.0
12255295,4.0
12847682,0.14
13709693,0.14
12258481,1.0
12258509,1.0
11840806,0.0
13452866,0.29
12262474,1.0
13698261,0.14
10362528,0.0
12800139,0.0
12263182,1.0
13201631,0.14
12263505,1.0
12507399,0.0
12263785,1.0
10970366,0.14
12871148,0.14
12702351,0.0
12263600,0.0
13438672,0.29
12588348,0.14
11912707,0.14
11839006,0.0
13554476,0.14
11839478,0.0
12614050,0.29
13886472,0.14
12263154,1.0
12263155,1.0
12263707,1.0
13709806,0.0
12056699,0.0
13873799,0.14
13751494,0.0
13832551,0.14
13147530,0.14
11842041,0.0
11843439,0.14
11843507,0.0
13116749,0.14
13900842,0.14
11770969,1.0
13863178,0.14
12264106,1.0
12109418,1.0
12109433,16.0
12264243,0.0
13873546,0.2
13118138,0.14
12719193,0.0
12263161,1.0
13952862,0.2
12263504,1.0
11931632,0.0
11933129,0.0
11933147,1.0
12263166,1.0
12263181,1.0
11922305,0.14
11771567,0.0
11932671,0.0
11771544,0.0
11771550,0.0
11771591,0.0
12437655,1.0
12437704,0.14
12437710,0.14
12437998,0.0
11932636,1.0
11933151,0.0
12109395,1.0
12109411,1.0
12109412,1.0
12109415,1.0
12109416,1.0
12109419,1.0
12109420,1.0
12109432,1.0
12109434,1.0
12109583,0.0
12109584,0.0
12109642,0.14
11770980,0.0
11771530,1.0
11771542,0.0
11771543,0.0
11771570,0.0
11771593,0.0
12264242,0.0
12266221,0.0
11932581,0.0
11932641,1.0
11933128,0.0
12109450,1.0
12109453,0.4
12109464,1.0
12109467,1.0
12109473,1.267
12109582,0.0
12109592,1.0
12109702,0.0
11930588,1.0
11516015,0.14
12116448,0.0
12116450,0.0
12117153,10.0
12340167,0.0
12340170,0.14
12340176,0.14
12340197,0.14
12340202,0.14
12340225,0.14
12340230,0.14
12340232,0.14
12340580,1.0
12015880,1.0
13753170,0.14
12116181,1.0
14206045,0.14
11771558,0.0
11771936,1.0
12749942,5.57
12045707,0.0
12113481,0.14
12113515,0.0
12738410,0.0
12116541,0.14
11822850,0.0
12117178,1.0
12762385,0.57
12017363,0.0
12017536,0.0
12017600,0.0
12017756,0.0
12017805,0.0
12018136,0.0
11797814,0.0
12018595,1.0
13486901,0.0
12017509,0.0
12017695,0.0
13109533,0.29
12018138,0.0
12109455,1.0
12109573,0.0
12109706,0.0
13835189,0.14
12116433,0.0
12116788,0.0
13839901,0.2
13935487,0.2
11841276,0.14
13828927,0.14
13985519,0.2
11842037,0.0
11843506,0.0
11843652,1.0
11843653,1.0
13191830,0.14
11853734,0.0
13950954,1.43
13181520,0.0
11843656,1.0
11844208,1.0
11931925,0.0
12018938,1.0
12531892,0.0
12631458,0.0
11844273,0.0
11844276,0.0
13901478,0.2
11927410,0.0
12018682,0.0
12018806,1.0
12018812,0.14
11844423,0.0
12261441,0.0
12261457,0.14
11897256,2.86
13426147,0.0
12104843,1.0
12104880,1.0
12104928,1.0
12104964,1.0
12105107,1.0
12105140,1.0
12105175,1.0
11938003,0.0
11938015,0.0
12541610,0.14
11934336,1.0
12541598,0.0
11910468,0.0
12541767,1.0
12920713,0.0
11931301,1.0
12857108,0.14
13457738,0.0
12743687,0.0
11843655,1.0
10665810,0.0
12343572,0.0
12343922,0.14
12344790,0.0
12345678,1.0
12750067,0.14
11771559,0.0
12437659,1.0
12437660,1.0
12437706,0.0
13844407,0.14
12267312,1.0
12267345,0.0
12267568,0.0
12267689,1.0
11771552,0.0
12343581,0.0
12343584,0.14
12344887,1.0
12346284,0.0
12346291,0.0
12354950,0.0
11769975,1.0
12344781,0.0
12344886,1.0
12345771,0.0
12346286,0.0
12346294,0.0
